127.0.0.1 - - [12/Apr/2022:19:52:15 +0800] "GET / HTTP/1.1" 404 1068
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.9330591209985057,0.3252298223481021,0.15370829312994766,-8.657418954349976e-17,0.3268727330630124,0.9449464563973292,-0.01517929256899543,8.361305007411235e-16,-0.15018286553829863,0.036079872488736696,-0.9879996709016778,-7.429253445570365e-18,-106.1508998290734,1000.549067904781,825.8983315976808,1.0000000000009401&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.43696581196581197&y=0.05773672055427248&requesting_number=0_10&data_time=0&render_time=3&read_time=2&render_interval=18&precision=false&length=334 HTTP/1.1" 200 228
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.9245202597517369,0.32214249852098653,0.20368235062283607,-2.2233412963947376e-16,0.33226046589312946,0.9430409902612219,0.016633505126324256,8.928036630519322e-16,-0.18672244673033325,0.083053605192676,-0.978895717915533,-1.3290297968627836e-16,-106.15089982909372,1000.5490679051031,825.8983315979419,1.0000000000010025&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.45619658119658124&y=0.03002309468822173&requesting_number=0_10&data_time=0&render_time=3&read_time=2&render_interval=15&precision=false&length=334 HTTP/1.1" 200 207
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.9054177077790624,0.3113513743794963,0.28858117768139113,-1.9189964764330594e-16,0.34318128981198814,0.9369590548538467,0.06583564271902667,1.1985755105044727e-15,-0.24989072964603828,0.15864441749379596,-0.9551892859723762,2.533084181765876e-16,-106.15089982909298,1000.5490679051925,825.8983315977431,1.000000000000924&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.4732905982905983&y=0.01385681293302543&requesting_number=0_10&data_time=0&render_time=4&read_time=3&render_interval=17&precision=false&length=333 HTTP/1.1" 200 192
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mouseup&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.9006617736228192,0.3083277367177924,0.30617376815239983,-2.745250142921067e-16,0.34437027335104325,0.9362031454384564,0.07023379033667189,1.0835883219634837e-15,-0.26498581918025094,0.16869403440533598,-0.9493812924166992,3.9476632039789994e-16,-106.15089982906899,1000.5490679051927,825.8983315975233,1.000000000000789&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.32799145299145294&y=0.12702078521939952&requesting_number=0_10&data_time=0&render_time=3&read_time=3&render_interval=17&precision=true&length=333 HTTP/1.1" 200 557
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.3450854700854702&y=0.3071593533487298&requesting_number=0_10&data_time=0&render_time=3&read_time=2&render_interval=16&precision=true&length=330 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.4732905982905984&requesting_number=0_10&data_time=0&render_time=4&read_time=3&render_interval=17&precision=true&length=309 HTTP/1.1" 200 187
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.47115384615384626&y=0.2886836027713626&requesting_number=0_10&data_time=0&render_time=4&read_time=3&render_interval=16&precision=true&length=331 HTTP/1.1" 200 187
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_name=movement_manager&event_driver_id=all&operation=virtual_mount&virtual_mount=terminate_follow HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousedown&operate_component_id=211 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.8930420282564301,0.3033569041123379,0.33234097625029374,-1.5122085743805372e-16,0.3481801460348078,0.933717729134545,0.08331739438447343,-6.960540668884315e-17,-0.28503775482354116,0.19012046451449527,-0.9394720258198115,4.553112622896229e-18,-106.15089982898563,1000.5490679042575,825.8983315967189,0.9999999999999449&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.3482905982905984&y=0.18706697459584298&requesting_number=0_10&data_time=0&render_time=3&read_time=2&render_interval=16&precision=false&length=332 HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.48927760878345844,0.005725433617509118,0.8721093056222101,-2.659527517548842e-16,0.4638607386515722,0.848514757232957,0.25466825851789104,1.730580817281446e-16,-0.7385395295313432,0.5291407432513963,-0.41781507530288703,-1.830916739868103e-16,-106.15089982904318,1000.5490679045844,825.8983315969654,1.000000000000385&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.3102986125505274,-0.4392052419764334,0.8430975782615122,-5.171706347307747e-17,0.4779574177367396,0.838708148319138,0.2610083308530055,1.2606589033870418e-16,-0.8217490358249578,0.32197421847809193,0.47017137806926124,-2.582780021991309e-17,-106.15089982917314,1000.5490679046026,825.8983315977421,1.0000000000015017&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.045940170940171&y=0.1385681293302541&requesting_number=0_10&data_time=0&render_time=2&read_time=1&render_interval=16&precision=false&length=330 HTTP/1.1" 200 205
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.8753976879600286,-0.42759944367351177,-0.22547195764691466,3.2739089428293867e-16,0.47747160600084904,0.837685237788909,0.26514959523769926,5.287985437491291e-16,0.07549671104259113,-0.33976780035949966,0.9374743134935246,2.6670126082124655e-16,-106.15089982916268,1000.5490679043528,825.8983315980628,1.0000000000014548&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.3685897435897436&y=0.14318706697459582&requesting_number=0_10&data_time=0&render_time=3&read_time=2&render_interval=16&precision=false&length=333 HTTP/1.1" 200 273
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.4560966740935331,0.025143329999807434,-0.889574975389014,5.723479167940185e-16,0.4785222872076085,0.835865793676001,0.26896987862826754,8.284842472218905e-16,0.7503280912547512,-0.548357718938553,0.36920396470415084,2.1687586451960468e-16,-106.15089982916365,1000.5490679045799,825.898331598256,1.000000000001431&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.6239316239316239&component=4&body=1&face=0&vertex=190&depth=-0.832328&value=0.00000&requesting_number=0_10&data_time=0&render_time=4&read_time=2&render_interval=17&precision=false&length=378 HTTP/1.1" 200 467
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.005781145631090774,0.30331179148130355,-0.9528738297933422,8.807837849409094e-16,0.47852228720770096,0.8358657936760479,0.268969878628342,8.598151286982778e-16,0.8780563757526213,-0.4575263184911601,-0.14030919031463124,-3.960802441517246e-17,-106.15089982914725,1000.5490679044948,825.8983315982207,1.0000000000013431&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mouseup&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.01449342798243392,0.3137945468603051,-0.9493802836099358,8.804277664797868e-16,0.47852228720770523,0.8358657936759394,0.2689698786283286,8.303464421866243e-16,0.8779557854413778,-0.45040132917721676,-0.16227224495971337,-9.368109220801626e-17,-106.1508998291694,1000.5490679045118,825.8983315981905,1.0000000000012925&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.6367521367521367&component=-1&body=-1&face=-1&vertex=-1&depth=-1.00000&value=-1.00000&requesting_number=0_10&data_time=0&render_time=3&read_time=2&render_interval=17&precision=true&length=379 HTTP/1.1" 200 412
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.29166666666666663&y=0.2586605080831409&requesting_number=0_10&data_time=1&render_time=3&read_time=2&render_interval=17&precision=true&length=332 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.23076923076923084&y=0.27713625866050806&requesting_number=0_10&data_time=0&render_time=4&read_time=3&render_interval=17&precision=true&length=332 HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.27884615384615374&y=0.2725173210161663&requesting_number=0_10&data_time=0&render_time=3&read_time=2&render_interval=17&precision=true&length=331 HTTP/1.1" 200 222
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_name=movement_manager&event_driver_id=all&operation=virtual_mount&virtual_mount=terminate_follow HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousedown&operate_component_id=211 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.05140328392950268,0.3313275683657451,-0.9421145072878797,5.591937998977128e-17,0.43341024105031023,0.8572950421834432,0.27785027190961137,-1.211841198200634e-16,0.8997295512285519,-0.394039659283789,-0.18766854173691272,-1.859374263894413e-16,-106.15089982903461,1000.5490679032882,825.898331597102,1.0000000000000346&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.16880341880341887&y=0.09930715935334877&requesting_number=0_10&data_time=0&render_time=3&read_time=2&render_interval=16&precision=false&length=333 HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.7283212415999425,0.3528877590319244,-0.5873826679091865,-3.117614498495231e-16,0.07432471007068073,0.8928234579461334,0.4442320456859668,-2.6627263861811592e-17,0.681193075792143,0.27988658857946624,-0.6764905697985947,-3.4568676157382675e-16,-106.15089982902863,1000.5490679036645,825.8983315973262,1.000000000000232&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.8929375092693029,-0.2770326127675168,0.3548457918637662,-6.442726300749026e-16,0.002662749463136787,0.7849658214922182,0.6195333476538603,-3.4670225535313455e-16,-0.45017276051054395,0.554149429804294,-0.7001877570638513,-4.943818520822381e-16,-106.15089982902433,1000.5490679035879,825.8983315976033,1.0000000000001552&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.2286324786324786&y=-0.09468822170900704&requesting_number=0_10&data_time=0&render_time=4&read_time=1&render_interval=17&precision=false&length=334 HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.0967857032540167,-0.596172850704072,0.7970009157648483,-5.610763269082589e-16,-0.10218717425474388,0.8024807770058242,0.5878625553263618,-4.440404570800943e-16,-0.9900456095875573,-0.024546580626844533,-0.1385898853307943,-5.171265560756141e-16,-106.1508998290769,1000.5490679039913,825.8983315979782,1.0000000000004692&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.48611111111111116&y=-0.025404157043879882&requesting_number=0_10&data_time=0&render_time=2&read_time=2&render_interval=16&precision=false&length=336 HTTP/1.1" 200 233
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mouseup&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.05106832472535085,-0.5939787217158009,0.8028582093740666,-4.26596033461644e-16,-0.15700824005195071,0.798685379891187,0.5809045330393353,-2.0559199632349007e-16,-0.9862760459250968,-0.0963895331377376,-0.13404707805826413,-7.181468470276146e-16,-106.15089982901517,1000.5490679040128,825.8983315979392,1.000000000000337&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.40384615384615385&y=0.13394919168591224&component=203&body=1&face=0&vertex=973&depth=-0.811898&value=0.00000&requesting_number=0_10&data_time=0&render_time=3&read_time=2&render_interval=16&precision=true&length=402 HTTP/1.1" 200 627
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.15170940170940161&y=0.3002309468822171&component=-1&body=-1&face=-1&vertex=-1&depth=-1.00000&value=-1.00000&requesting_number=0_10&data_time=0&render_time=4&read_time=2&render_interval=17&precision=true&length=400 HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.25106837606837606&y=0.2979214780600462&requesting_number=0_10&data_time=0&render_time=3&read_time=2&render_interval=16&precision=true&length=331 HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_name=movement_manager&event_driver_id=all&operation=virtual_mount&virtual_mount=terminate_follow HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousedown&operate_component_id=211 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.21056936639665652,-0.5618458556790203,0.7999936102192107,6.697922263704753e-17,-0.02840666305967065,0.8144795004847134,0.5794965097257578,6.922991490739496e-17,-0.977166108412029,-0.14474936181745243,0.1555442664463144,-1.2705619970219158e-16,-106.15089982895219,1000.5490679036208,825.898331597842,0.999999999999994&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.06944444444444442&y=0.12240184757505779&requesting_number=0_10&data_time=0&render_time=3&read_time=3&render_interval=16&precision=false&length=333 HTTP/1.1" 200 223
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.9551442449894836,-0.2899534099151571,0.06022035654045767,1.0243342981705843e-16,0.2552027567515621,0.9090707207704158,0.32933566096654165,-3.754551859966464e-16,-0.15023656082904532,-0.299194660240685,0.9422905767724373,-1.7399813876251265e-16,-106.1508998288445,1000.5490679029626,825.8983315976176,0.9999999999992574&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.33974358974358976&y=-0.05773672055427248&requesting_number=0_10&data_time=0&render_time=3&read_time=3&render_interval=17&precision=false&length=335 HTTP/1.1" 200 204
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.6267201276360704,0.06737675270713347,-0.7763261265795293,-2.1680185866362834e-17,0.2845513456846366,0.9076693447698386,0.30849131630237786,-5.327659469246413e-16,0.7254325697717854,-0.4142423611360396,0.5496825019548626,-5.100576530496829e-16,-106.15089982882449,1000.549067902759,825.8983315972464,0.99999999999908&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mouseup&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.5293744275018364,0.123505532657187,-0.839350402936814,3.749133532839481e-17,0.3690583987357798,0.8573088553634453,0.35891144428398136,-9.499285550191874e-16,0.7639100822941608,-0.4997678560273638,0.40825663038312643,4.2411541343305187e-16,-106.15089982873195,1000.5490679031508,825.8983315971255,0.9999999999989909&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.42307692307692313&y=0.023094688221709014&component=4&body=1&face=0&vertex=199&depth=-0.827986&value=0.00000&requesting_number=0_10&data_time=0&render_time=2&read_time=2&render_interval=16&precision=true&length=401 HTTP/1.1" 200 614
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.37713675213675213&y=0.47344110854503463&component=-1&body=-1&face=-1&vertex=-1&depth=-1.00000&value=-1.00000&requesting_number=0_10&data_time=0&render_time=3&read_time=2&render_interval=16&precision=true&length=402 HTTP/1.1" 200 214
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_name=movement_manager&event_driver_id=all&operation=virtual_mount&virtual_mount=terminate_follow HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousedown&operate_component_id=211 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.5329651069057709,0.12140732528010606,-0.8373819058166769,2.6081991172030525e-16,0.2900634518429569,0.9034694176684258,0.31560450764034914,-1.134141831370685e-16,0.7948656419331633,-0.4111000762664093,0.4463018469241402,9.205078018752143e-17,-106.15089982882408,1000.5490679039802,825.8983315977861,0.9999999999996878&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
